"district","state","location_name","dist_code_2011","vill_code_2011","tot_p","tot_m","tot_f","p_lit","m_lit","f_lit","tot_work_p","tot_work_m","tot_work_f","adi_2011","msw_2011","asset_2011","fc_2011","bf_2011","adi_2019","msw_2019","asset_2019","fc_2019","bf_2019"
"ranchi","jharkhand","Lawadag","364.0","373890.0",966,496,470,623,367,256,423,238,185,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Dharampur","364.0","373891.0",264,148,116,150,97,53,91,91,0,"4","1","1","1","1","7.0","3.0","2.0","1.0","1.0"
"ranchi","jharkhand","Bantahajam","364.0","373892.0",8677,4396,4281,5125,3084,2041,4163,2323,1840,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Jhabri(Ghabari)","364.0","373893.0",1220,627,593,694,470,224,639,362,277,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Garihalmad","364.0","373894.0",328,166,162,169,110,59,189,94,95,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Shyamnagar","364.0","373895.0",396,202,194,259,153,106,242,124,118,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Konkadih","364.0","373900.0",700,345,355,333,210,123,413,200,213,"4","1","1","1","1","7.0","1.0","2.0","3.0","1.0"
"ranchi","jharkhand","Mahil","364.0","373901.0",1197,595,602,611,381,230,680,332,348,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Jilingsereng","364.0","373902.0",1324,670,654,601,404,197,872,436,436,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Bongadar","364.0","373905.0",529,286,243,284,184,100,326,178,148,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Pandadih","364.0","373907.0",829,428,401,518,302,216,396,241,155,"7","1","2","3","1","7.0","2.0","2.0","2.0","1.0"
"ranchi","jharkhand","Napra","364.0","373908.0",316,164,152,195,119,76,182,93,89,"7","2","2","2","1","7.0","1.0","2.0","3.0","1.0"
"ranchi","jharkhand","Buruhatu Sundrup","364.0","373915.0",945,482,463,587,370,217,512,256,256,"6","1","1","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Baredih","364.0","373916.0",974,494,480,553,336,217,488,258,230,"5","1","1","2","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Banku","364.0","373917.0",1128,557,571,602,367,235,588,281,307,"6","1","1","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Harin","364.0","373918.0",1783,879,904,1023,604,419,1031,536,495,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Jurunga","364.0","373919.0",561,291,270,320,195,125,234,139,95,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Loadih","364.0","373920.0",1163,565,598,663,401,262,666,313,353,"6","1","1","3","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sigid","364.0","373921.0",726,366,360,410,252,158,414,193,221,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Domadih","364.0","373922.0",632,308,324,433,240,193,393,180,213,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Marchadih","364.0","373923.0",373,176,197,204,109,95,219,103,116,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Erramhatu","364.0","373924.0",921,450,471,501,297,204,716,348,368,"5","1","1","2","1","7.0","2.0","2.0","2.0","1.0"
"ranchi","jharkhand","Tetwadih","364.0","373925.0",1183,617,566,739,463,276,821,417,404,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Paramjarea","364.0","373926.0",126,64,62,79,46,33,88,48,40,"4","1","1","1","1","7.0","1.0","2.0","3.0","1.0"
"ranchi","jharkhand","Dibadih","364.0","373927.0",597,318,279,370,228,142,412,227,185,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Somadih","364.0","373928.0",878,452,426,465,283,182,536,271,265,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Jintudih","364.0","373929.0",422,214,208,230,150,80,246,124,122,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Birdidih","364.0","373930.0",628,321,307,330,193,137,345,171,174,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Salsud","364.0","373931.0",1515,772,743,866,541,325,943,480,463,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Baluadih","364.0","373932.0",939,487,452,499,307,192,240,236,4,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Poring Chauli","364.0","373933.0",435,228,207,307,172,135,235,117,118,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Konda","364.0","373934.0",252,122,130,163,93,70,164,81,83,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Irku","364.0","373935.0",704,357,347,405,242,163,425,213,212,"4","1","1","1","1","6.0","1.0","2.0","2.0","1.0"
"ranchi","jharkhand","Kotab","364.0","373936.0",379,191,188,214,137,77,228,111,117,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kudadih","364.0","373937.0",527,270,257,360,225,135,297,149,148,"5","1","2","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Tetla","364.0","373938.0",2459,1271,1188,1368,820,548,1058,615,443,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Hesahatu","364.0","373939.0",260,126,134,154,91,63,138,70,68,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Magandih","364.0","373940.0",704,353,351,369,225,144,357,178,179,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Jamudag","364.0","373941.0",3322,1709,1613,2004,1205,799,1604,871,733,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Jahirdih","364.0","373942.0",551,274,277,340,208,132,275,135,140,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Choga","364.0","373943.0",1334,675,659,757,451,306,783,391,392,"4","1","1","1","1","7.0","2.0","2.0","2.0","1.0"
"ranchi","jharkhand","Dirsir","364.0","373944.0",893,460,433,496,298,198,591,297,294,"6","2","2","1","1","7.0","1.0","2.0","3.0","1.0"
"ranchi","jharkhand","Saread","364.0","373945.0",668,329,339,448,261,187,378,174,204,"4","1","1","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Saelband","364.0","373946.0",486,261,225,313,189,124,294,153,141,"5","1","1","2","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Birgamdih","364.0","373947.0",574,283,291,356,207,149,325,157,168,"5","2","1","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Rangadih","364.0","373948.0",86,35,51,48,25,23,47,19,28,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Garadih","364.0","373949.0",1181,614,567,661,427,234,692,344,348,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sarmali","364.0","373950.0",527,272,255,351,200,151,303,150,153,"5","1","2","1","1","7.0","1.0","2.0","1.0","3.0"
"ranchi","jharkhand","Sonahatu","364.0","373951.0",2683,1332,1351,1418,842,576,1457,723,734,"4","1","1","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Gomeadih","364.0","373952.0",856,419,437,590,319,271,439,195,244,"8","2","2","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Baruhatu","364.0","373953.0",2271,1185,1086,1525,908,617,1396,737,659,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Nakidih","364.0","373954.0",883,436,447,448,270,178,514,251,263,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kuriamu","364.0","373955.0",744,369,375,497,297,200,479,233,246,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Poadiri","364.0","373956.0",491,277,214,260,185,75,331,187,144,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Jintu","364.0","373957.0",2089,1068,1021,1333,786,547,1261,623,638,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Serenghatu","364.0","373958.0",1186,577,609,677,392,285,702,340,362,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Nimdih","364.0","373959.0",1343,673,670,805,483,322,819,405,414,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Galau","364.0","373960.0",1734,880,854,944,582,362,1014,501,513,"6","1","1","3","1","7.0","3.0","2.0","1.0","1.0"
"ranchi","jharkhand","Silwai","364.0","373961.0",4837,2508,2329,2801,1694,1107,2469,1417,1052,"5","1","2","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Haratu","364.0","373962.0",2858,1541,1317,2153,1268,885,989,767,222,"10","1","3","3","3","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Mahilong","364.0","373963.0",4371,2225,2146,2842,1630,1212,1634,1054,580,"6","1","3","1","1","6.0","3.0","1.0","1.0","1.0"
"ranchi","jharkhand","Baram","364.0","373964.0",4215,2070,2145,2226,1242,984,2229,1124,1105,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kewali","364.0","373965.0",1285,654,631,792,437,355,510,306,204,"5","1","2","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Sidraul","364.0","373966.0",3316,1713,1603,2432,1346,1086,1100,792,308,"8","1","3","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Khijri","364.0","373967.0",5936,3070,2866,4701,2583,2118,2155,1518,637,"11","2","3","3","3","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Pindarkam","364.0","373970.0",1235,649,586,835,477,358,384,285,99,"5","1","2","1","1","7.0","3.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sithia","364.0","373971.0",3730,1897,1833,2428,1383,1045,1432,977,455,"6","1","3","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sohdag","364.0","373972.0",1671,866,805,826,554,272,873,439,434,"6","2","2","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Banda","364.0","373973.0",153,82,71,98,60,38,94,64,30,"4","1","1","1","1","7.0","2.0","3.0","1.0","1.0"
"ranchi","jharkhand","Garsul","364.0","373974.0",962,503,459,542,335,207,475,247,228,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Huringdag","364.0","373975.0",363,181,182,170,99,71,96,71,25,"4","1","1","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Darjitorar","364.0","373976.0",285,148,137,116,70,46,243,124,119,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Hethdahu","364.0","373977.0",694,352,342,335,196,139,201,158,43,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Jamgain","364.0","373979.0",949,454,495,589,320,269,420,219,201,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Ghuthiya","364.0","373980.0",610,293,317,348,193,155,243,160,83,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Huthundu","364.0","373981.0",2122,1039,1083,1717,874,843,684,425,259,"10","1","3","3","3","7.0","3.0","2.0","1.0","1.0"
"ranchi","jharkhand","Gundu","364.0","373982.0",1970,938,1032,1526,763,763,552,352,200,"10","1","3","3","3","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sukurhuttu","364.0","373983.0",1112,540,572,826,432,394,355,250,105,"10","1","3","3","3","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Chand","364.0","373985.0",760,368,392,459,243,216,372,194,178,"5","1","2","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Dundu","364.0","373988.0",819,393,426,262,164,98,383,228,155,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Hardag","364.0","373989.0",2030,1034,996,1034,617,417,661,484,177,"5","2","1","1","1","7.0","3.0","2.0","1.0","1.0"
"ranchi","jharkhand","Hoenjan","364.0","373990.0",601,301,300,404,225,179,217,152,65,"6","2","2","1","1","6.0","3.0","1.0","1.0","1.0"
"ranchi","jharkhand","Sorha(Sotha)","364.0","373991.0",481,252,229,267,164,103,199,133,66,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Barguttu","364.0","373992.0",672,338,334,442,252,190,227,180,47,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Saheda","364.0","373994.0",766,380,386,374,211,163,191,163,28,"4","1","1","1","1","7.0","3.0","2.0","1.0","1.0"
"ranchi","jharkhand","Hajam","364.0","373995.0",672,340,332,213,138,75,302,180,122,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Dundigarha","364.0","373996.0",520,247,273,248,129,119,153,116,37,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Nichitpur-Raydih","364.0","373997.0",860,446,414,454,293,161,409,225,184,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Karkata","364.0","373999.0",533,276,257,303,181,122,295,147,148,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Tunju","364.0","374000.0",545,282,263,222,143,79,392,205,187,"5","2","1","1","1","7.0","3.0","2.0","1.0","1.0"
"ranchi","jharkhand","Nachaldag","364.0","374001.0",834,443,391,359,222,137,490,267,223,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Butiyo","364.0","374002.0",392,192,200,165,95,70,207,93,114,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Dewgain","364.0","374003.0",956,472,484,554,339,215,423,262,161,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Siri","364.0","374004.0",185,97,88,63,36,27,108,59,49,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kiski","364.0","374006.0",704,345,359,339,203,136,453,237,216,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Jaratoli","364.0","374007.0",250,132,118,181,103,78,94,52,42,"5","1","2","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Dungri","364.0","374008.0",3006,1526,1480,1954,1129,825,1058,702,356,"6","1","3","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Tanko","364.0","374009.0",1481,739,742,922,553,369,579,365,214,"6","1","3","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Garhkhatanga","364.0","374010.0",1007,493,514,548,327,221,437,240,197,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Oberiya","364.0","374011.0",1520,762,758,935,527,408,589,373,216,"6","1","3","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kute Toli","364.0","374013.0",1185,625,560,540,307,233,314,261,53,"6","2","2","1","1","7.0","1.0","2.0","3.0","1.0"
"ranchi","jharkhand","Chandaghasi","364.0","374014.0",1476,741,735,720,412,308,640,366,274,"5","1","2","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Tumbaguttu","364.0","374015.0",3014,1524,1490,2026,1143,883,1225,742,483,"7","1","2","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Lodhma","364.0","374016.0",1130,573,557,736,424,312,511,310,201,"6","1","3","1","1","7.0","3.0","2.0","1.0","1.0"
"ranchi","jharkhand","Mariyatu","364.0","374017.0",203,95,108,106,60,46,70,55,15,"6","1","3","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Ithe","364.0","374018.0",234,125,109,159,94,65,112,63,49,"7","2","3","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Lalkhatanga","364.0","374019.0",1156,578,578,753,445,308,495,277,218,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kachbang","364.0","374020.0",1063,531,532,579,329,250,461,277,184,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Mangubadh","364.0","374022.0",246,116,130,180,103,77,138,70,68,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Hurua","364.0","374023.0",1120,548,572,497,298,199,455,304,151,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Rurungkocha","364.0","374024.0",427,223,204,277,168,109,205,99,106,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Bundubera","364.0","374025.0",643,315,328,315,189,126,390,179,211,"4","1","1","1","1","7.0","3.0","2.0","1.0","1.0"
"ranchi","jharkhand","Bandua","364.0","374026.0",877,438,439,464,269,195,616,294,322,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kolad","364.0","374027.0",863,439,424,424,269,155,445,235,210,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Ulatu","364.0","374028.0",1089,551,538,484,293,191,525,269,256,"4","1","1","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Kakra","364.0","374029.0",882,443,439,396,243,153,723,369,354,"4","1","1","1","1","7.0","2.0","3.0","1.0","1.0"
"ranchi","jharkhand","Singarsarai","364.0","374030.0",836,405,431,321,201,120,479,222,257,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Huanghatu","364.0","374031.0",1375,659,716,678,413,265,847,435,412,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Harbul","364.0","374032.0",78,44,34,25,18,7,54,28,26,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Jareya","364.0","374033.0",1125,539,586,537,319,218,833,399,434,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Ulidih","364.0","374034.0",1145,546,599,607,337,270,738,365,373,"5","1","2","1","1","8.0","3.0","3.0","1.0","1.0"
"ranchi","jharkhand","Hahap","364.0","374035.0",2092,1042,1050,961,580,381,1145,593,552,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Saparom","364.0","374036.0",544,276,268,271,154,117,447,222,225,"6","1","1","1","3","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Koenribera","364.0","374037.0",400,182,218,193,100,93,205,120,85,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Tetri","364.0","374039.0",1473,763,710,1049,595,454,622,406,216,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kharsidag","364.0","374040.0",599,304,295,406,221,185,167,124,43,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Churu","364.0","374041.0",638,317,321,340,195,145,260,149,111,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Pindarkom","364.0","374042.0",639,314,325,485,253,232,177,138,39,"10","1","3","3","3","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Sahera","364.0","374043.0",659,276,383,436,189,247,257,144,113,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kutiatu","364.0","374044.0",1916,961,955,1156,670,486,844,470,374,"6","1","3","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Palandu","364.0","374045.0",1033,492,541,673,355,318,608,292,316,"6","1","3","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Malti","364.0","374046.0",684,318,366,406,222,184,376,175,201,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sarwal","364.0","374048.0",1530,765,765,797,450,347,770,406,364,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Ganrke","364.0","374049.0",1044,510,534,715,397,318,665,338,327,"6","1","3","1","1","6.0","3.0","1.0","1.0","1.0"
"ranchi","jharkhand","Rampur","364.0","374050.0",1517,730,787,999,541,458,956,490,466,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Chene","364.0","374051.0",1311,671,640,785,451,334,862,454,408,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Jamchuan","364.0","374052.0",1460,737,723,807,478,329,816,410,406,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Harhap","364.0","374054.0",516,248,268,309,183,126,245,140,105,"4","1","1","1","1","12.0","3.0","3.0","3.0","3.0"
"ranchi","jharkhand","Heslatoli","364.0","374055.0",1862,915,947,1045,623,422,1041,512,529,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kudagara","364.0","374057.0",1688,838,850,929,560,369,1007,513,494,"4","1","1","1","1","6.0","3.0","1.0","1.0","1.0"
"ranchi","jharkhand","Usamatu","364.0","374061.0",1030,520,510,616,345,271,418,242,176,"6","2","1","2","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Hochar","364.0","374063.0",356,175,181,199,119,80,90,78,12,"8","2","2","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kokretanr","364.0","374064.0",94,53,41,56,38,18,22,22,0,"5","1","2","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Kanauj","364.0","374065.0",895,473,422,552,331,221,434,242,192,"6","2","2","1","1","8.0","3.0","1.0","1.0","3.0"
"ranchi","jharkhand","Banapiri","364.0","374066.0",2995,1549,1446,1792,1037,755,1162,728,434,"8","2","2","1","3","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Jari","364.0","374067.0",1647,856,791,1139,660,479,636,431,205,"5","2","1","1","1","8.0","1.0","3.0","3.0","1.0"
"ranchi","jharkhand","Piriyo","364.0","374068.0",2262,1074,1188,1322,711,611,854,440,414,"7","2","2","2","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Murchu","364.0","374069.0",948,479,469,427,272,155,385,236,149,"7","2","1","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Patratoli","364.0","374070.0",472,229,243,241,139,102,222,116,106,"5","2","1","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Parhepat","364.0","374071.0",1902,926,976,1119,613,506,519,428,91,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Malmanru","364.0","374072.0",1037,529,508,613,357,256,467,271,196,"5","1","2","1","1","8.0","1.0","3.0","3.0","1.0"
"ranchi","jharkhand","Gutuatoli","364.0","374073.0",539,260,279,270,147,123,236,131,105,"6","2","2","1","1","7.0","1.0","2.0","3.0","1.0"
"ranchi","jharkhand","Pheta","364.0","374075.0",1894,958,936,869,504,365,810,495,315,"5","1","1","2","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Makhmandro","364.0","374076.0",1156,588,568,684,384,300,481,307,174,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Burju","364.0","374077.0",439,223,216,342,184,158,127,103,24,"10","1","3","3","3","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kantu","364.0","374078.0",766,391,375,503,288,215,355,215,140,"9","2","3","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Lahna","364.0","374079.0",1125,580,545,747,425,322,396,289,107,"10","1","3","3","3","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Belangi","364.0","374080.0",654,320,334,478,260,218,250,131,119,"7","2","3","1","1","8.0","1.0","3.0","3.0","1.0"
"ranchi","jharkhand","Pali","364.0","374082.0",2960,1498,1462,1759,1021,738,1206,807,399,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Pandra","364.0","374083.0",1354,688,666,789,452,337,625,356,269,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Tigra","364.0","374084.0",4713,2362,2351,2642,1529,1113,2297,1392,905,"6","2","2","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Chitarkota","364.0","374085.0",3051,1503,1548,1666,917,749,1369,707,662,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Mariatu","364.0","374086.0",323,168,155,190,119,71,101,81,20,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Ekaguri","364.0","374087.0",568,283,285,300,168,132,250,153,97,"5","1","2","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Hehal","364.0","374088.0",1845,896,949,1083,604,479,701,439,262,"8","2","2","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Agru","364.0","374089.0",2088,1023,1065,1318,726,592,959,536,423,"7","1","2","3","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Bijuliya","364.0","374090.0",2154,1109,1045,1353,799,554,867,578,289,"8","2","2","3","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Garri","364.0","374091.0",574,309,265,394,243,151,267,159,108,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Guru","364.0","374092.0",1571,790,781,1055,604,451,948,484,464,"8","2","2","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Bajpur","364.0","374093.0",1917,951,966,1189,669,520,869,503,366,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Hisri","364.0","374095.0",1134,570,564,616,348,268,255,241,14,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Hetha","364.0","374096.0",927,465,462,554,309,245,478,257,221,"6","1","1","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Bhonra","364.0","374097.0",1141,571,570,692,399,293,428,276,152,"7","2","2","2","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Lada","364.0","374099.0",831,393,438,531,279,252,436,244,192,"7","3","2","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Erchora","364.0","374100.0",1574,817,757,1001,602,399,677,385,292,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Patrachauli","364.0","374101.0",1277,632,645,829,462,367,466,326,140,"5","1","2","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Barsa","364.0","374102.0",693,345,348,447,259,188,311,176,135,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
